"Samples per sec. = 2057.14286/1"
""
""
.3782, 5.0724E+00, 0.0000E+00,09-24-15,17:51:49
.3792, 4.8882E+00, 0.0000E+00,09-24-15,17:51:49
.3801, 4.9496E+00, 0.0000E+00,09-24-15,17:51:49
.3811, 4.9509E+00, 0.0000E+00,09-24-15,17:51:49
.3821, 4.9300E+00, 2.4558E-03,09-24-15,17:51:49
.3831, 4.9509E+00, 1.2279E-03,09-24-15,17:51:49
.3840, 4.9816E+00,-1.2279E-03,09-24-15,17:51:49
.3850, 4.9091E+00, 0.0000E+00,09-24-15,17:51:49
.3860, 4.9975E+00, 0.0000E+00,09-24-15,17:51:49
.3869, 4.9079E+00, 0.0000E+00,09-24-15,17:51:49
.3879, 4.9631E+00, 0.0000E+00,09-24-15,17:51:49
.3889, 4.9877E+00, 0.0000E+00,09-24-15,17:51:49
.3899, 4.9545E+00,-1.2279E-03,09-24-15,17:51:49
.3908, 4.9705E+00, 0.0000E+00,09-24-15,17:51:49
.3918, 4.9828E+00, 0.0000E+00,09-24-15,17:51:49
.3928, 4.9533E+00, 2.4558E-03,09-24-15,17:51:49
.3937, 4.8895E+00, 0.0000E+00,09-24-15,17:51:49
.3947, 5.0049E+00, 0.0000E+00,09-24-15,17:51:49
